,_id,Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
726,65c21d0abf85afd03721ae51,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.306627
727,65c21d0abf85afd03721ae52,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
728,65c21d0abf85afd03721ae53,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347504
729,65c21d0abf85afd03721ae54,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91428524
730,65c21d0abf85afd03721ae55,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912
731,65c21d0abf85afd03721ae56,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.87173752
732,65c21d0abf85afd03721ae57,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01145132
733,65c21d0abf85afd03721ae58,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506024
734,65c21d0abf85afd03721ae59,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65839972
735,65c21d0abf85afd03721ae5a,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776
736,65c21d0abf85afd03721ae5b,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05204048
737,65c21d0abf85afd03721ae5c,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
738,65c21d0abf85afd03721ae5d,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232668
739,65c21d0abf85afd03721ae5e,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
740,65c21d0abf85afd03721ae5f,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
741,65c21d0abf85afd03721ae60,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204216
742,65c21d0abf85afd03721ae61,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072
743,65c21d0abf85afd03721ae62,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
744,65c21d0abf85afd03721ae63,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028
745,65c21d0abf85afd03721ae64,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
746,65c21d0abf85afd03721ae65,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508
747,65c21d0abf85afd03721ae66,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
748,65c21d0abf85afd03721ae67,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205892
749,65c21d0abf85afd03721ae68,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
750,65c21d0abf85afd03721ae69,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
751,65c21d0abf85afd03721ae6a,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61391356
752,65c21d0abf85afd03721ae6b,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377968
753,65c21d0abf85afd03721ae6c,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664712
754,65c21d0abf85afd03721ae6d,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776028
755,65c21d0abf85afd03721ae6e,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688
756,65c21d0abf85afd03721ae6f,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693332
757,65c21d0abf85afd03721ae70,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
758,65c21d0abf85afd03721ae71,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
759,65c21d0abf85afd03721ae72,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
760,65c21d0abf85afd03721ae73,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648
761,65c21d0abf85afd03721ae74,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
762,65c21d0abf85afd03721ae75,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
763,65c21d0abf85afd03721ae76,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
764,65c21d0abf85afd03721ae77,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.69962832
765,65c21d0abf85afd03721ae78,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22155168
766,65c21d0abf85afd03721ae79,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
767,65c21d0abf85afd03721ae7a,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372
768,65c21d0abf85afd03721ae7b,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676256
769,65c21d0abf85afd03721ae7c,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445432
770,65c21d0abf85afd03721ae7d,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.98920824
771,65c21d0abf85afd03721ae7e,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436
772,65c21d0abf85afd03721ae7f,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956
773,65c21d0abf85afd03721ae80,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
774,65c21d0abf85afd03721ae81,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
775,65c21d0abf85afd03721ae82,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904
776,65c21d0abf85afd03721ae83,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844
777,65c21d0abf85afd03721ae84,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
778,65c21d0abf85afd03721ae85,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496
779,65c21d0abf85afd03721ae86,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
780,65c21d0abf85afd03721ae87,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
781,65c21d0abf85afd03721ae88,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
782,65c21d0abf85afd03721ae89,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
783,65c21d0abf85afd03721ae8a,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236188
784,65c21d0abf85afd03721ae8b,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436
785,65c21d0abf85afd03721ae8c,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
786,65c21d0abf85afd03721ae8d,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
787,65c21d0abf85afd03721ae8e,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
788,65c21d0abf85afd03721ae8f,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.12632404
789,65c21d0abf85afd03721ae90,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
790,65c21d0abf85afd03721ae91,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052
791,65c21d0abf85afd03721ae92,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104
792,65c21d0abf85afd03721ae93,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836
793,65c21d0abf85afd03721ae94,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404
794,65c21d0abf85afd03721ae95,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404
795,65c21d0abf85afd03721ae96,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92183956
796,65c21d0abf85afd03721ae97,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124
797,65c21d0abf85afd03721ae98,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828
798,65c21d0abf85afd03721ae99,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
799,65c21d0abf85afd03721ae9a,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
800,65c21d0abf85afd03721ae9b,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71367764
801,65c21d0abf85afd03721ae9c,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
802,65c21d0abf85afd03721ae9d,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.6469484
803,65c21d0abf85afd03721ae9e,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
804,65c21d0abf85afd03721ae9f,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58281716
805,65c21d0abf85afd03721aea0,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652
806,65c21d0abf85afd03721aea1,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.00065956
807,65c21d0abf85afd03721aea2,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42475728
808,65c21d0abf85afd03721aea3,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
809,65c21d0abf85afd03721aea4,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
810,65c21d0abf85afd03721aea5,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824
811,65c21d0abf85afd03721aea6,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
812,65c21d0abf85afd03721aea7,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.6806428
813,65c21d0abf85afd03721aea8,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
814,65c21d0abf85afd03721aea9,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11423328
815,65c21d0abf85afd03721aeaa,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
816,65c21d0abf85afd03721aeab,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42345828
817,65c21d0abf85afd03721aeac,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
818,65c21d0abf85afd03721aead,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264
819,65c21d0abf85afd03721aeae,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
820,65c21d0abf85afd03721aeaf,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11359384
821,65c21d0abf85afd03721aeb0,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
822,65c21d0abf85afd03721aeb1,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.17966352
823,65c21d0abf85afd03721aeb2,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
824,65c21d0abf85afd03721aeb3,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678
825,65c21d0abf85afd03721aeb4,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892
826,65c21d0abf85afd03721aeb5,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39366088
827,65c21d0abf85afd03721aeb6,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51101176
828,65c21d0abf85afd03721aeb7,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.98740976
829,65c21d0abf85afd03721aeb8,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.16965116
830,65c21d0abf85afd03721aeb9,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496
831,65c21d0abf85afd03721aeba,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28.0,16.49916068
832,65c21d0abf85afd03721aebb,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924
833,65c21d0abf85afd03721aebc,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.34917472
834,65c21d0abf85afd03721aebd,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.68779736
835,65c21d0abf85afd03721aebe,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.41668336
836,65c21d0abf85afd03721aebf,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.41890172
837,65c21d0abf85afd03721aec0,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
838,65c21d0abf85afd03721aec1,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664
839,65c21d0abf85afd03721aec2,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.8550902
840,65c21d0abf85afd03721aec3,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
841,65c21d0abf85afd03721aec4,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
842,65c21d0abf85afd03721aec5,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808
843,65c21d0abf85afd03721aec6,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.6090972
844,65c21d0abf85afd03721aec7,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188
845,65c21d0abf85afd03721aec8,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21271848
846,65c21d0abf85afd03721aec9,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.90701084
847,65c21d0abf85afd03721aeca,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
848,65c21d0abf85afd03721aecb,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.39821744
849,65c21d0abf85afd03721aecc,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.0297974
850,65c21d0abf85afd03721aecd,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36270444
851,65c21d0abf85afd03721aece,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188
852,65c21d0abf85afd03721aecf,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.63719584
853,65c21d0abf85afd03721aed0,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
854,65c21d0abf85afd03721aed1,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508
855,65c21d0abf85afd03721aed2,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
856,65c21d0abf85afd03721aed3,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.86524252
857,65c21d0abf85afd03721aed4,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.3016908
858,65c21d0abf85afd03721aed5,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028
859,65c21d0abf85afd03721aed6,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.08573488
860,65c21d0abf85afd03721aed7,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.45897128
861,65c21d0abf85afd03721aed8,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
862,65c21d0abf85afd03721aed9,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.22532884
863,65c21d0abf85afd03721aeda,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
864,65c21d0abf85afd03721aedb,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87447548
865,65c21d0abf85afd03721aedc,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28.0,41.540929
866,65c21d0abf85afd03721aedd,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
867,65c21d0abf85afd03721aede,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524
868,65c21d0abf85afd03721aedf,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872
869,65c21d0abf85afd03721aee0,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.17810472
870,65c21d0abf85afd03721aee1,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
871,65c21d0abf85afd03721aee2,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.76389952
872,65c21d0abf85afd03721aee3,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
873,65c21d0abf85afd03721aee4,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
874,65c21d0abf85afd03721aee5,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
875,65c21d0abf85afd03721aee6,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
876,65c21d0abf85afd03721aee7,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.0603742
877,65c21d0abf85afd03721aee8,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
878,65c21d0abf85afd03721aee9,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.02642
879,65c21d0abf85afd03721aeea,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.38846488
880,65c21d0abf85afd03721aeeb,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.17614616
881,65c21d0abf85afd03721aeec,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.55887532
882,65c21d0abf85afd03721aeed,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.4388066
883,65c21d0abf85afd03721aeee,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.9569528
884,65c21d0abf85afd03721aeef,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.83518532
885,65c21d0abf85afd03721aef0,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704
886,65c21d0abf85afd03721aef1,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95395504
887,65c21d0abf85afd03721aef2,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.679084
888,65c21d0abf85afd03721aef3,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
889,65c21d0abf85afd03721aef4,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764
890,65c21d0abf85afd03721aef5,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.53571288
891,65c21d0abf85afd03721aef6,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
892,65c21d0abf85afd03721aef7,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
893,65c21d0abf85afd03721aef8,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
894,65c21d0abf85afd03721aef9,143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72331036
895,65c21d0abf85afd03721aefa,260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77327244
896,65c21d0abf85afd03721aefb,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44154456
897,65c21d0abf85afd03721aefc,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012
898,65c21d0abf85afd03721aefd,336.0,0.0,0.0,182.0,3.0,986.0,817.0,28.0,44.86420332
899,65c21d0abf85afd03721aefe,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.19657064
900,65c21d0abf85afd03721aeff,150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.43165204
901,65c21d0abf85afd03721af00,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.86810032
902,65c21d0abf85afd03721af01,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
903,65c21d0abf85afd03721af02,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
904,65c21d0abf85afd03721af03,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.786922
905,65c21d0abf85afd03721af04,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29309728
906,65c21d0abf85afd03721af05,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
907,65c21d0abf85afd03721af06,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.2293658
908,65c21d0abf85afd03721af07,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532
909,65c21d0abf85afd03721af08,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868
910,65c21d0abf85afd03721af09,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
911,65c21d0abf85afd03721af0a,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
912,65c21d0abf85afd03721af0b,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
913,65c21d0abf85afd03721af0c,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
914,65c21d0abf85afd03721af0d,313.0,145.0,0.0,178.0,8.0,1002.0,689.0,28.0,41.05140104
915,65c21d0abf85afd03721af0e,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557104
916,65c21d0abf85afd03721af0f,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532
917,65c21d0abf85afd03721af10,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304
918,65c21d0abf85afd03721af11,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
919,65c21d0abf85afd03721af12,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264
920,65c21d0abf85afd03721af13,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816
921,65c21d0abf85afd03721af14,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
922,65c21d0abf85afd03721af15,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
923,65c21d0abf85afd03721af16,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84481804
924,65c21d0abf85afd03721af17,136.0,196.0,98.0,199.0,6.0,847.0,783.0,28.0,26.96540636
925,65c21d0abf85afd03721af18,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,27.234302
926,65c21d0abf85afd03721af19,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.6472082
927,65c21d0abf85afd03721af1a,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05347944
928,65c21d0abf85afd03721af1b,149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.5798194
929,65c21d0abf85afd03721af1c,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
930,65c21d0abf85afd03721af1d,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88163004
931,65c21d0abf85afd03721af1e,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.340841
932,65c21d0abf85afd03721af1f,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
933,65c21d0abf85afd03721af20,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.8903434
934,65c21d0abf85afd03721af21,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
935,65c21d0abf85afd03721af22,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
936,65c21d0abf85afd03721af23,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.629801424
937,65c21d0abf85afd03721af24,313.3,0.0,113.0,178.5,8.0,1001.9,688.7,28.0,36.804918356
938,65c21d0abf85afd03721af25,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424
939,65c21d0abf85afd03721af26,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
940,65c21d0abf85afd03721af27,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796
941,65c21d0abf85afd03721af28,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196
942,65c21d0abf85afd03721af29,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226932
943,65c21d0abf85afd03721af2a,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
944,65c21d0abf85afd03721af2b,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559564796
945,65c21d0abf85afd03721af2c,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932
946,65c21d0abf85afd03721af2d,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
947,65c21d0abf85afd03721af2e,299.8,0.0,119.8,211.5,9.9,878.2,727.6,28.0,23.835874796
948,65c21d0abf85afd03721af2f,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
949,65c21d0abf85afd03721af30,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848
950,65c21d0abf85afd03721af31,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804
951,65c21d0abf85afd03721af32,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
952,65c21d0abf85afd03721af33,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
953,65c21d0abf85afd03721af34,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
954,65c21d0abf85afd03721af35,150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.461329424
955,65c21d0abf85afd03721af36,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.245413568
956,65c21d0abf85afd03721af37,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.524231644
957,65c21d0abf85afd03721af38,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.726068264
958,65c21d0abf85afd03721af39,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
959,65c21d0abf85afd03721af3a,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
960,65c21d0abf85afd03721af3b,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596
961,65c21d0abf85afd03721af3c,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
962,65c21d0abf85afd03721af3d,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.202086448
963,65c21d0abf85afd03721af3e,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43165204
964,65c21d0abf85afd03721af3f,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858224
965,65c21d0abf85afd03721af40,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
966,65c21d0abf85afd03721af41,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.459520796
967,65c21d0abf85afd03721af42,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
968,65c21d0abf85afd03721af43,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756
969,65c21d0abf85afd03721af44,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
970,65c21d0abf85afd03721af45,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.234192132
